,year,country,iso,ifs,pop,rgdpmad,rgdppc,cons,gdp,inv_gdp,cpi,ca,imports,exports,nmon,bmon,srate,lrate,stock,pdebt_gdp,revenue,expenditure,xrusd,crisis,tloan,mort,hloan,bloan,hp,drate,tdbtserv,pdebt,inv,bmon_gdp,nmon_gdp,tloan_gdp,bloan_gdp,hloan_gdp,mort_gdp,ca_gdp,cpi_gdp,tdbtserv_gdp,lrate_rdiff2,srate_rdiff2,drate_rdiff2,bmon_gdp_rdiff2,nmon_gdp_rdiff2,tloan_gdp_rdiff2,bloan_gdp_rdiff2,hloan_gdp_rdiff2,mort_gdp_rdiff2,ca_gdp_rdiff2,cpi_gdp_rdiff2,tdbtserv_gdp_rdiff2,inv_gdp_rdiff2,pdebt_gdp_rdiff2,stock_pdiff2,cpi_pdiff2,hp_pdiff2,cons_pdiff2,gdp_pdiff2,bmon_pdiff2,nmon_pdiff2,tloan_pdiff2,bloan_pdiff2,hloan_pdiff2,mort_pdiff2,ca_pdiff2,tdbtserv_pdiff2,inv_pdiff2,pdebt_pdiff2
128,1998,Australia,AUS,193,18621.0,20377.949762010507,87.11802951027522,81.4166,588679.0,0.24384491176651774,117.37431343773852,-28407.067740000002,102905.0,88989.0,95894.6824298347,384572.7590125,4.83681458215697,5.49297052826401,219.8277882827268,0.23754,136969.0,135784.0,1.628929766591794,0,401898.5166,202729.0,242467.0,159432.0,128.2686545348242,0.6561559461070399,22076.16707036824,139834.80966,143546.3788138019,0.6532809205228995,0.16289808610437048,0.6827125081750834,0.2708301128458804,0.41188321648980175,0.34437953451711373,-0.04825561594689126,0.00019938593603260608,0.03750119686682936,-2.716236529234809,-2.1796100874716497,-0.5366264417631594,0.019292891938507584,0.012708143973214459,0.0535912901245692,0.02209296826027843,0.03149906645955369,0.025034026350144567,-0.01343586640061177,-2.0126692521537894e-05,-0.014144666565595994,0.017944711177715567,-0.055629999999999985,0.16035634743875277,0.0108593275000002,0.1333462482242024,0.07545116148820552,0.11289889594676346,0.14676552618255378,0.20706551720408023,0.20770047933129812,0.21174718025111725,0.2050564589877142,0.20014089426418266,0.5423322226700099,-0.19189964469499646,0.20130363930560194,-0.09827743717571986
129,1999,Australia,AUS,193,18830.0,20970.89428666414,89.58481717706593,83.8227,620243.0,0.24863893661819528,119.0269437709419,-33767.156689999996,107154.0,86895.0,105347.34486735873,420189.243571,4.7584499580638,6.00931194298328,246.32370177056126,0.22588,146444.1,140814.4,1.5295197308045272,0,453447.4476,228489.0,274093.0,179355.0,136.58554410582474,1.2508619849194806,27249.07162377965,140100.48884,154216.5599648793,0.6774590661579413,0.1698485027116126,0.7310803146508708,0.2891689225029545,0.4419122827665931,0.3683862615136326,-0.05444181827122595,0.0001919037276856682,0.043932896661114516,-0.94560660090609,-0.53179095878696,-0.4138156421191299,0.03610229480898974,0.007805587138335318,0.07319822946168619,0.02591324894351127,0.04728660024156944,0.03802887802575228,-0.025188707879597174,-1.7187721504285323e-05,-0.0018222664786341422,0.009347342704197653,-0.033200000000000035,0.20485381234473685,0.02279094720000026,0.1704766080040084,0.06857964562848735,0.11439649426041149,0.17712643267717518,0.16807683512462832,0.2383880911355794,0.2240907446714123,0.24793068594687623,0.24267953096786826,1.0739596784886916,0.07001401945214213,0.15792767632087404,-0.02840867637972165
130,2000,Australia,AUS,193,19053.0,21377.823125181403,90.24726282285393,85.8776,660728.0,0.2413036840459848,124.33197465481278,-26892.05673,123495.0,110368.0,115311.31040945792,441076.96608717,5.97608417817581,6.31456933440806,250.51960431935714,0.19559,169921.0,160408.0,1.8050541516245486,0,501168.72,267210.0,313281.0,187887.0,150.19367097858657,0.33848515623224973,31646.646306765393,129231.78952,159436.10055233544,0.6675620922485047,0.1745216040631817,0.7585098860650675,0.28436361104720853,0.4741451853107481,0.4044175515492003,-0.04070064645360875,0.00018817421791540964,0.047896632663918276,0.82159880614405,1.1392695960188401,-0.31767078987479014,0.014281171725605168,0.011623517958811225,0.07579737788998409,0.013533498201328154,0.06226196882094637,0.060038017032086555,0.007554969493282514,-1.1211718117196443e-05,0.010395435797088917,-0.002541227720532946,-0.04194999999999999,0.13961754460794884,0.059277545600000196,0.17093043131445526,0.05479226595067834,0.12239098048342135,0.14692722183381016,0.20247867230625835,0.24700315950357504,0.178477344573235,0.2920562385809203,0.31806500303360646,-0.05333218563303929,0.4335208737047085,0.11069399221240242,-0.07582532679652945
131,2001,Australia,AUS,193,19294.0,21662.025668109953,92.42640029478909,87.2277,705221.0,0.22865344981065408,129.81128477785037,-15121.460970000002,124382.0,122531.0,139992.22499339384,502184.66369387,4.80019007719122,5.61526432840721,267.40479129877576,0.17177,166079.0,164548.0,1.9584802193497843,0,552921.38,302902.0,352485.0,200436.0,162.67631367390192,0.8150742512159894,31047.997015276876,121135.81117,161251.21452891928,0.7120954476594855,0.19850830447957993,0.7840398683533247,0.2842172879140014,0.49982204160114346,0.4295135851031095,-0.021442159223846145,0.0001840717800205189,0.04402591104813509,-0.3940476145760705,0.041740119127420705,-0.4357877337034912,0.034636381501544244,0.02865980176796734,0.052959553702453976,-0.004951634588953091,0.05790975883455035,0.06112732358947692,0.0329996590473798,-7.831947665149289e-06,9.301438702057074e-05,-0.019985486807541197,-0.05410999999999999,0.08558287073750837,0.09060419989999997,0.19102145647172136,0.040621454570182076,0.13700759218564337,0.19513926493221886,0.32886334410853896,0.21937257101455562,0.11753784394078783,0.28600511505219034,0.3256743213021196,-0.552184357456482,0.13941485581409638,0.045615429144846904,-0.1353648215436163
132,2002,Australia,AUS,193,19345.0,22236.935272996816,94.3409643644187,89.3663,753388.0,0.2545782871389858,133.769230850727,-28924.1246,134039.0,119466.0,125188.85619656785,537277.23965247,4.55083333333333,5.84395771110088,234.9627291337839,0.15062,170753.0,174403.0,1.7661603673613564,0,638061.02,350989.0,410680.0,227381.0,195.9657969743477,1.2931243777675503,37288.01617981893,113475.30056,191796.22659106622,0.7131481250729638,0.16616783940886748,0.8469221967963387,0.30181128449086,0.5451108857587326,0.4658807944910192,-0.03839206969051803,0.000177556890806234,0.04949377502670461,-0.47061162330718,-1.4252508448424805,0.9546392215353006,0.045586032824459055,-0.008353764654314227,0.0884123107312712,0.017447673443651446,0.07096570044798445,0.06146324294181893,0.0023085767630907153,-1.061732710917564e-05,0.0015971423627863315,0.013274603093000992,-0.04497000000000001,-0.062098434283576684,0.07590369429999978,0.30475402656805006,0.04062409755279601,0.14023925125013623,0.21810314516919918,0.08565981734173209,0.2731461372928463,0.21020081219030587,0.3108997992217849,0.31353242767860484,0.07556386967357104,0.17826122295453242,0.20296611574558965,-0.12192424958691388
133,2003,Australia,AUS,193,19767.0,22666.277788514366,96.98194132936084,93.2298,800720.0,0.26422554311761454,137.4652746991326,-44600.1195,136544.0,107896.0,135185.82850892894,601112.9571911701,4.80916666666667,5.36677549770342,257.83313278429745,0.13208,183659.0,182268.0,1.3333333333333333,0,755126.42,419409.0,486353.0,268773.0,231.631572023679,0.5576088310367506,40525.93968524502,105759.09760000001,211570.67688513632,0.7507155524917201,0.1688303383316627,0.9430592716555101,0.3356641522629633,0.6073945948646219,0.5237898391447697,-0.05570001935757818,0.00017167708399831727,0.05061187392002825,-0.24848883070378935,0.008976589475449437,-0.2574654201792388,0.03862010483223455,-0.029677966147917234,0.15901940330218534,0.051446864348961896,0.10757255326347842,0.09427625404166023,-0.034257860133732033,-1.2394696022201642e-05,0.006585962871893163,0.035572093306960456,-0.03969,-0.035794641030884686,0.05896243869999989,0.42388013837099603,0.06880956393439239,0.13541712456095323,0.19699584764222589,-0.034333310186988694,0.3657030589050473,0.3409417469915584,0.3797835368880945,0.3846359548632891,1.9494583617603978,0.3052674433492316,0.3120563308823487,-0.12693780164166785
134,2004,Australia,AUS,193,19995.0,23322.00788305354,98.17090221569721,96.1831,861327.0,0.27653841107964805,140.63934789193559,-53876.003849999994,148924.0,117773.0,141842.68505941192,655708.160473812,5.25,5.59077450749734,316.4976324795671,0.11942,192723.0,189587.0,1.2836970474967908,0,865325.92,474827.0,549628.0,315698.0,246.72093839070376,0.34077450749733984,48378.42094212683,102859.67034,238190.00000000003,0.7612766817640827,0.16467925080650198,1.0046427431161453,0.36652514085823384,0.6381176951378512,0.5512737903258577,-0.06255,0.00016328217725896852,0.05616731037355944,-0.2531832036035402,0.6991666666666703,-0.9523498702702105,0.04812855669111893,-0.0014885886023655037,0.1577205463198066,0.06471385636737387,0.09300680937911865,0.08539299583483845,-0.024157930309481962,-1.4274713547265483e-05,0.006673535346854831,0.02196012394066227,-0.031200000000000006,0.34701207143094825,0.051357976700000106,0.259,0.0762793133429492,0.14327146171693736,0.22042795056412098,0.13302964312330415,0.3561805107605539,0.38840976158957874,0.33833641764877764,0.3528258720358758,0.8626667045266426,0.29742544384300784,0.24189096017958261,-0.09355013970099156
135,2005,Australia,AUS,193,20232.0,23764.613687385267,100.0,97.9226,921929.0,0.2765893310049478,144.37894815238215,-54587.416090000006,164137.0,139080.0,153523.13841625347,710108.9448927271,5.4575,5.33997311398556,372.1929646356505,0.10891,211032.0,207932.0,1.362954886193267,0,985477.6,531848.0,615977.0,369501.0,250.24832273624205,-0.11752688601443939,52624.23888435016,100407.28739000001,254995.72534406054,0.7702425510996259,0.16652381953084616,1.068930036911736,0.40079116721569663,0.6681393035689299,0.5768860725717491,-0.059210000000000006,0.0001566052788798076,0.05708057657840263,-0.026802383717860145,0.6483333333333299,-0.67513571705119,0.019526998607905854,-0.0023065188008165316,0.12587076525622598,0.06512701495273332,0.06074470870430804,0.05309623342697933,-0.003509980642421827,-1.5071805118509668e-05,0.006468702658374383,0.012363787887333277,-0.023169999999999996,0.44354203285047245,0.05029396310000003,0.08037225042301184,0.050335836824706326,0.15137501248876012,0.1813236370928756,0.13564520859605753,0.30504982198874714,0.37476978714379794,0.26652246413613156,0.26808914448664667,0.22392981682481827,0.29853223128370726,0.20525078946786227,-0.0506037809649389
136,2006,Australia,AUS,193,20489.0,24097.573450962896,101.47004399394423,100.0,997534.0,0.27652318008401094,149.5101759697178,-57886.89802,184750.160008,163753.0,173640.0013723135,802491.625485827,5.805,5.5878722441858,443.02323764279265,0.09959,225513.0,209797.0,1.2637432073802604,0,1124441.8900000001,588836.0,685281.0,439161.0,269.84490243367674,-0.2171277558141993,62832.37627330824,99344.41106,275841.27392192377,0.8044754619750575,0.17406925615799912,1.127221618511249,0.4402466482345464,0.6869750805486329,0.5902916592316653,-0.05803,0.00014987977950597955,0.06298770395125203,-0.0029022633115394214,0.5549999999999997,-0.5579022633115391,0.043198780210974785,0.009390005351497144,0.12257887539510359,0.07372150737631256,0.04885738541078166,0.03901786890580761,0.004519999999999996,-1.340239775298897e-05,0.006820393577692589,-1.5230995637105504e-05,-0.01983,0.39976793561447577,0.06307500859999994,0.09372517871326426,0.039683686635178156,0.15813622468586264,0.22385486998659562,0.22417311333032813,0.2994432086351927,0.3910794493471609,0.2468087506458914,0.2401063966455151,0.07444676448474208,0.298768646220845,0.1580724376418982,-0.034175292107979725
137,2007,Australia,AUS,193,20750.0,24911.57786781549,104.6193142103955,100.3681,1086530.0,0.28262963061128926,153.03263571556437,-72743.18350000001,196756.41525,168386.0,194142.27541599722,984506.232993645,6.38752653589776,5.99452083739212,495.3665359191116,0.09677,254761.0,224579.0,1.134301270417423,0,1352075.7899999998,660823.0,772485.0,579591.0,300.41556676167505,-0.3930056985056405,81050.4649688841,105143.50809999999,307085.57254808414,0.9061012884997607,0.17868100781018217,1.2443980285864171,0.5334330391245524,0.7109651827377063,0.6081958160382134,-0.06695000000000001,0.00014084529255111626,0.07459569912370952,0.6545477234065595,0.9300265358977606,-0.2754788124912011,0.13585873740013477,0.012157188279336012,0.17546799167468108,0.1326418719088558,0.04282587916877634,0.03130974346646431,-0.007740000000000004,-1.575998632869134e-05,0.017515122545306884,0.006040299606341448,-0.012140000000000012,0.330940084813368,0.05993732240000003,0.20046985121378225,0.02497380584257358,0.17853977909361785,0.38641576067228656,0.2645799025395863,0.37200053050419396,0.5685776222527138,0.2540809153588527,0.24250349723981288,0.3325998684397521,0.5401736288672019,0.2042773349778308,0.047170089274532874
138,2008,Australia,AUS,193,21007.0,25218.3018906546,106.33579505161224,100.6207,1177940.0,0.28791838253735813,159.6864947164771,-57448.1338,236528.046,222341.0,194651.75298326672,1145669.7584647199,6.67166666666667,5.81794393964159,290.8455876607643,0.11740999999999999,303713.0,281011.0,1.443418013856813,0,1561969.96,775210.0,879526.0,682444.0,313.5452751589564,-0.8537227270250805,90874.53662684216,138301.9354,339150.57952605566,0.9726045116599487,0.1652475957886367,1.3260182691817919,0.5793537871198873,0.7466645160194917,0.6581065249503371,-0.04877,0.00013556420082217865,0.07714699953040237,0.23007169545578954,0.8666666666666707,-0.6365949712108812,0.16812904968489117,-0.00882166036936241,0.19879665067054297,0.13910713888534088,0.05968943547085881,0.06781486571867179,0.009259999999999997,-1.4315578683800898e-05,0.014159295579150341,0.011395202453347186,0.01781999999999999,-0.3434981216599938,0.06806438880000011,0.16194625998547607,0.006206999999999994,0.18085198098510927,0.4276407654361919,0.12100755266581961,0.38910687505603314,0.5539722334178127,0.28345306523893116,0.316512577356004,-0.007579680981496083,0.44630112716979137,0.22951353401177899,0.39214610992531046
139,2009,Australia,AUS,193,21388.48305084746,25255.63884313768,106.05405134388153,101.2158,1258460.0,0.27931595444986707,162.51294567295878,-58040.175200000005,208833.954778,196556.0,202772.23029637217,1191375.4291331498,3.2781746031746,5.03951184202271,380.5691425356679,0.16757999999999998,298933.0,324569.0,1.11495149960977,0,1686967.5,901540.0,1005488.94,681479.0,324.32339399254545,1.7613372388481103,85014.92693357448,210892.72679999997,351507.9560369797,0.9466931242416523,0.16112727484097403,1.3405014859431368,0.5415182047899814,0.7989836307868347,0.716383516361267,-0.04612,0.00012913636164276876,0.06755473112659478,-0.9550089953694094,-3.1093519327231602,2.154342937353751,0.040591835741891624,-0.017553732969208147,0.09610345735671966,0.00808516566542894,0.0880184480491284,0.10818770032305358,0.020830000000000008,-1.1708930908347509e-05,-0.007040967997114733,-0.0033136761614221966,0.07080999999999998,-0.23174232625634802,0.061949596000000176,0.07958251793868223,0.008445910603070131,0.15823769247052544,0.21012482116082257,0.04445170358636811,0.2476870841685585,0.17579292984190575,0.301629080176314,0.3642684954972814,-0.20212214523165606,0.04891350057291295,0.14465799588139164,1.0057607988447932
140,2010,Australia,AUS,193,21687.800521512385,25584.48835604182,106.51163801912928,101.92168399771319,1297510.0,0.2709887716509941,167.16569130757557,-46114.208,219177.455839,231143.0,235922.0,1313270.69386156,4.34604166666667,5.36604166666667,370.7708896563573,0.20496999999999999,292767.0,339239.0,0.983961428711995,0,1748002.81,995049.0,1099118.0,648885.0,363.51655338741494,1.0200000000000005,93798.55911910423,265950.6247,351610.64110488136,1.0121468766033095,0.1818267296591163,1.3471979483780472,0.5001001919060354,0.847097902906336,0.7668911992971152,-0.03554054149871677,0.00012883576335255648,0.07229120324244455,-0.4519022729749196,-2.3256250000000005,1.873722727025081,0.03954236494336083,0.0165791338704796,0.021179679196255297,-0.07925359521385189,0.10043338688684433,0.10878467434677819,0.01322945850128323,-6.728437469622167e-06,-0.00485579628795782,-0.01692961088636402,0.08756,0.2748032130671898,0.04683675100000002,0.15937499999999968,0.012929586036602696,0.10150771686163981,0.14629079118003205,0.21202093679722003,0.11910142625278151,-0.049174730820404314,0.2496708454326535,0.2835863830445944,-0.19728971248148716,0.032176477600859454,0.03673902487867764,0.9229710989279475
141,2011,Australia,AUS,193,22035.047913950453,25873.432499382692,107.53431992533338,104.34377001835524,1410440.0,0.27032053085564106,172.73230882811785,-41777.2328,236109.390646,261697.0,255650.0,1416981.4087479399,4.69270833333333,4.87958333333334,316.99770280195605,0.24243,309890.0,356100.0,0.984639621898385,0,1845646.69,1065010.0,1165541.0,680106.0,354.11019513264625,0.18687500000000945,90059.86827745846,341932.9692,381270.8895400304,1.004637849712104,0.1812554947392303,1.3085609384305605,0.48219420889935055,0.8263669493207794,0.7550906100224044,-0.029619999999999997,0.00012246696692388038,0.063852321458168,-0.15992850868937047,1.4145337301587304,-1.5744622388481009,0.05794472547045171,0.020128219898256278,-0.031940547512576245,-0.05932399589063081,0.02738331853394471,0.03870709366113745,0.016500000000000004,-6.66939471888838e-06,-0.00370240966842679,-0.008995423594226004,0.07485000000000003,-0.16704307477518032,0.06288337899999998,0.09184290030211467,0.030903969719700306,0.1207666513039747,0.18936598329792817,0.2607742175856211,0.09406179431435398,-0.0020147355971350546,0.15917833964439237,0.1813230694145573,-0.280201469826025,0.059341830027399727,0.08467214750587197,0.6213597044732224
142,2012,Australia,AUS,193,22440.985006518902,26395.155130292085,109.47030028414264,105.131428680856,1491740.0,0.2866128358070316,175.68948595525524,-61549.19240000001,251966.469413,247749.0,263547.0,1516300.58263611,3.69666666666667,3.37916666666667,363.25420762294624,0.27858,338109.0,377739.0,0.961076405574243,0,1932023.9399999997,1136656.0,1235794.9999999998,696229.0,351.3666739750055,-0.3174999999999999,65286.308972500054,415568.9292,427551.83168678137,1.0164643856410032,0.17667086757745987,1.2951479078123531,0.4667227532948101,0.8284251947390294,0.7619665625377077,-0.041260000000000005,0.00011777487092606972,0.04376520638482581,-1.9868750000000004,-0.649375,-1.3375000000000004,0.004317509037693679,-0.005155862081656443,-0.05205004056569407,-0.033377438611225274,-0.018672708167306595,-0.004924636759407575,-0.005719458501283234,-1.106089242648676e-05,-0.028525996857618738,0.01562406415603751,0.07361000000000001,-0.020273118098289203,0.050990096000000124,-0.03342318059299165,0.031492265014134116,0.149694414686592,0.15459865945653448,0.1170937852341028,0.1052750767603169,0.0729620811083628,0.12435152549589741,0.14231158465563,0.3347121216957691,-0.30397322106408564,0.21598092237273228,0.5625792557124986
143,2013,Australia,AUS,193,22812.68644067796,26527.066047597233,110.32646176399501,104.88365351665561,1527530.0,0.27655684704795624,179.99387836115898,-48865.6847,251100.69,261958.0,288960.0,1620778.0,2.7375,3.69666666666667,418.19943429544776,0.30902999999999997,376071.0,419640.0,1.12803158488438,0,2072607.901700631,1217879.5688392967,1318993.5264931738,753614.3752074572,374.64580604055834,0.95916666666667,76617.40543286673,472052.59589999996,422448.8805711646,1.0610449549272354,0.1891681341773975,1.3568361352645324,0.4933548769631086,0.8634812583014237,0.7972868413970898,-0.03199,0.00011783328534376345,0.050157709133612255,-1.18291666666667,-1.9552083333333306,0.7722916666666606,0.05640710521513137,0.007912639438167196,0.048275196833971856,0.011160668063758039,0.037114308980644384,0.04219623137468542,-0.0023700000000000006,-4.633681580116925e-06,-0.013694612324555738,0.006236316192315183,0.06659999999999996,0.3192506778407709,0.04203943999999997,0.05799214817924021,0.005174084645450302,0.08301664728737132,0.14382446374659003,0.13029532564052415,0.12297110434534525,0.10808370343366655,0.13165776793195075,0.14353815348146656,0.16967260454837976,-0.1492614091237386,0.10800192766044063,0.3805413295021917
144,2014,Australia,AUS,193,23156.02118644067,26817.468195495836,111.4799703688261,106.04670504418299,1589940.0,0.26884753826800684,184.5171245243749,-45742.5738,262646.223345,265923.0,281914.0,1738348.0,2.5,3.65541666666667,422.793830382396,0.3432299999999999,394874.55,434634.0,1.21921482565228,0,2234531.886332954,1314906.2875286727,1416338.0076485996,818193.8786843542,408.5618448214093,1.15541666666667,81681.45099499593,545715.1061999999,427451.4549938348,1.093341887115237,0.17731109350038365,1.405419000926421,0.5146067642076771,0.8908122367187439,0.8270162946580831,-0.02877,0.00011605288534433683,0.0513739203963646,0.2762500000000001,-1.1966666666666699,1.47291666666667,0.07687750147423378,0.0006402259229237872,0.1102710931140678,0.04788401091286704,0.06238704197971445,0.06504973212037546,0.012490000000000005,-1.721985581732891e-06,0.007608714011538786,-0.017765297539024782,0.06464999999999993,0.16390621639061975,0.05024568499999996,0.16277915659830733,0.008706020405234438,0.06582916594044538,0.14644023744807735,0.06969155406815483,0.15657567179677606,0.1751792566588784,0.1460946254424074,0.15681990639971347,-0.25681277013798814,0.2511268025490896,-0.0002347708172611161,0.31317590862854117
145,2015,Australia,AUS,193,23488.59615384615,27091.14719953359,112.52010126521567,107.24779187652217,1617020.0,0.2631772178233574,187.25720382356187,-76565.89700000001,277867.378603,250740.0,314445.0,1841238.0,2.10916666666667,2.71020833333333,413.80037817818,0.37638,405141.2883,431470.0,1.36873802354229,0,2504150.142220251,1416433.212811015,1522662.9806272394,981487.1615930112,445.44226740034776,0.60104166666666,67867.68583363167,608613.9876,425562.8247647254,1.138661241048348,0.1944595614154432,1.54862038949441,0.6069728028057855,0.9416475866886244,0.8759528099906093,-0.04735000000000001,0.00011580388852553578,0.04197083884777657,-0.9864583333333399,-0.6283333333333299,-0.35812500000001,0.07761628612111271,0.0052914272380457095,0.19178425422987755,0.11361792584267688,0.07816632838720061,0.07866596859351949,-0.015360000000000013,-2.0293968182276677e-06,-0.008186870285835687,-0.013379629224598844,0.06735000000000002,-0.010519038899894707,0.04035318049999998,0.1889690481471055,0.022540579781492178,0.05858477411245606,0.13602109604153068,0.08819559800664452,0.20821219496728138,0.3023731949418089,0.15441277765446237,0.1630322480579508,0.5668643030392249,-0.11420015530154817,0.007371173973406323,0.28929274594843946
146,2016,Australia,AUS,193,23853.45045632333,27382.670519253814,113.91265324969099,108.69519900555323,1654580.0,0.24948007751571585,189.64847831638875,-43680.912,263710.256013,258430.0,336049.0,1963866.0,1.7325,2.33354166666667,442.6822431186,0.41091,418157.0,450594.0,1.38197899391929,0,2667528.017655955,1523582.4479921549,1626992.8702403414,1040535.1474156138,469.942136,0.6010416666666702,62247.877762009164,679883.4678,412784.7466559531,1.1869271960255774,0.20310229786411052,1.6122085469762448,0.6288817388192857,0.9833268081569592,0.9208273084360713,-0.026399999999999996,0.00011462031350335961,0.03762155819725197,-1.321875,-0.7675000000000001,-0.5543749999999998,0.09358530891034045,0.025791204363726866,0.2067895460498239,0.11427497461160852,0.09251457143821529,0.09381101377798817,0.002370000000000004,-1.4325718409772219e-06,-0.013752362199112626,-0.019367460752290983,0.06768000000000007,0.04704045165043197,0.027809634499999934,0.15023500592773484,0.024974787856603266,0.04065562222473804,0.12973121607411175,0.1920266464240868,0.19377487247836178,0.27174643385108377,0.14873205509853574,0.15870040507273167,-0.045070961879281085,-0.2379190501179678,-0.034311985996382216,0.24585788459157754
147,1870,Belgium,BEL,124,5096.0,2691.5227629513347,9.925964925386694,106.80118993724521,4518.980512773583,0.24572748215586926,0.7120699379582628,-231.0,921.0,690.0,294223.325,1967612.8545454545,3.3835616438,4.02,3.5740072202166036,0.15114,191.0,217.0,4.513422395676972,1,2500895.365683708,1428364.050773895,1607466.2684953988,1028395.0833364086,417.78226959901536,0.6364383561999998,100535.99370048504,682.9987147005993,1110.4377033152914,435.41078546006094,65.10834117746984,553.4202589753482,227.57236514507954,355.71436166888793,316.0810379103003,-0.051117724306852734,0.00015757313755735154,22.247494410808994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1871,Belgium,BEL,124,5137.0,2682.4648627603656,9.892350936624748,104.90718086893717,4664.125886404035,0.2419748867960227,0.7261703327693175,-388.0,1277.0,889.0,252397.65,1971359.709090909,4.0547945205,4.0425,3.8267148014440404,0.16016,208.0,238.0,4.613972775695403,0,2334262.7137114606,1333145.6535556356,1587939.6667504564,1016255.0192572036,365.6224031980307,-0.01229452049999935,94362.57020178581,747.0064019664702,1128.6013333650153,422.66434421022785,54.11467360598933,500.4716361785722,217.88756221601892,340.4581491634507,285.8296894262151,-0.08318814917303652,0.0001556926957923906,20.231565892518784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1872,Belgium,BEL,124,5178.0,2823.6469679412903,10.417159584337902,103.01317180062915,5585.691244261518,0.2382222914361761,0.754371122391427,-227.0,1278.0,1051.0,210571.97499999998,1975106.5636363637,3.7465753425,3.9149999999999996,4.5848375451263506,0.131944,213.0,252.0,4.669705653604547,0,2167630.0617392138,1237927.2563373758,1568413.0650055138,1004114.9551779984,313.46253679704614,0.16842465749999969,84862.7169170902,736.9984455328417,1330.6361674629643,353.60109917738424,37.69846305349082,388.06836377970893,179.76556728042925,280.7912210716676,221.62471969949385,-0.04063955383019235,0.00013505421073290314,15.192876441975603,-0.10499999999999998,0.3630136987000001,-0.4680136987000001,-81.8096862826767,-27.40987812397902,-165.35189519563932,-47.80679786465029,-74.92314059722031,-94.45631821080647,0.010478170476660387,-2.2518926824448396e-05,-7.054617968833391,-0.007505190719693161,-0.01919599999999999,0.282828282828283,0.059405940594059535,-0.24969880340325262,-0.03546793943814524,0.23605119085437867,0.0038085282242376747,-0.28431243512049914,-0.13325839558001032,-0.023609727965285966,-0.02429488211061441,-0.13332511017295598,-0.017316017316017316,-0.15589716882978613,0.1982988000950027,0.07906271222767071
150,1873,Belgium,BEL,124,5219.0,2820.0584403142366,10.40383696684079,101.11916273232113,5974.788186613347,0.23446969607632953,0.8107727016356459,-264.0,1423.0,1159.0,168746.3,1978853.4181818182,5.0657534247,3.8725,5.234657039711188,0.161846,227.0,351.0,4.573538023952095,0,2000997.4097669665,1142708.859119116,1548886.4632605715,991974.8910987934,261.30267039606144,-1.1932534246999995,77488.62469322578,966.9955688506236,1400.9067702356754,331.20059764051314,28.243059792157993,334.90683640471946,166.026787915484,259.23704989758266,191.25512460498302,-0.04418566679761104,0.0001356989865267862,12.96926723977276,-0.17000000000000037,1.0109589041999998,-1.1809589042000002,-91.46374656971471,-25.87161381383134,-165.56479977385277,-51.86077430053493,-81.22109926586802,-94.57456482123209,0.03900248237542548,-1.9993709265604415e-05,-7.262298652746024,-0.007505190719693161,0.001685999999999993,0.3679245283018868,0.11650485436893214,-0.2853209537749988,-0.03610828262889362,0.2810092034672356,0.0038012895649393893,-0.331426817959676,-0.14277112082838556,-0.023891767025324917,-0.02459363180328069,-0.14284770304625388,-0.31958762886597936,-0.17882032539466264,0.24127690515725297,0.29449435279943925
151,1874,Belgium,BEL,124,5261.0,2889.7719064816574,10.663013117996146,99.22515366401309,5791.151247675389,0.2307171007164829,0.775521714608009,-178.0,1293.0,1115.0,126920.625,1982600.2727272727,4.3890410959,4.08,4.873646209386278,0.171812,243.0,302.0,4.649791374824896,0,1834364.7577947192,1047490.4619008565,1529359.8615156289,979834.8270195882,209.14280399507686,-0.3090410958999996,74842.08211802454,994.9892781656039,1336.1176256743083,342.34993836900793,21.916302920070837,316.75303913553404,169.19517123868957,264.0856361901315,180.87775937838387,-0.03073654829364896,0.00013391494738102536,12.923523996729788,0.16500000000000048,0.6424657533999998,-0.4774657533999993,-11.251160808376312,-15.782160133419982,-71.3153246441749,-10.570396041739684,-16.70558488153614,-40.74696032110998,0.009903005536543389,-1.1392633518777845e-06,-2.269352445245815,-0.007505190719693189,0.03986799999999999,0.06299212598425194,0.028037383177570003,-0.3327980876691237,-0.03677217262999492,0.03678327254929304,0.0037940783696816544,-0.39725775474157937,-0.15374639327390427,-0.024180625966382586,-0.024899820309611916,-0.15383520595544517,-0.21585903083700442,-0.1180805324540304,0.004119426741417353,0.35005614217576486
